# Segments csv adapted from original eval_segments provided by audioset,,,
"# num_ytids=Dunno, num_segs=Dunno, num_unique_labels=Dunno, num_positive_labels=Dunno",,,
"# YTID, start_seconds, end_seconds, positive_labels",,,
-2hQKCE-oTI,30.000,40.000,"""/m/07pbtc8"""
-G_hnfp4a0M,30.000,40.000,"""/m/04rlf,/m/07pbtc8"""
-IWlQN6cfe4,30.000,40.000,"""/m/07pbtc8"""
-blH_CYo09w,30.000,40.000,"""/m/04rlf,/m/07pbtc8"""
-xeYpMf97eU,180.000,190.000,"""/m/07pbtc8,/m/09x0r"""
02q5C77_xeQ,250.000,260.000,"""/m/068hy,/m/07pbtc8,/m/09x0r,/m/0bt9lr,/m/0jbk"""
0EsJvIfMx0w,30.000,40.000,"""/m/07pbtc8"""
0KXI3QmISXM,30.000,40.000,"""/m/07pbtc8,/m/09x0r"""
0KXc1iKGh7s,14.000,24.000,"""/m/07pbtc8"""
0StCxWx9dV8,30.000,40.000,"""/m/07pbtc8,/m/09x0r"""
0exM1vzlKDg,30.000,40.000,"""/m/04rlf,/m/07pbtc8"""
1SRr6IhJV_A,100.000,110.000,"""/m/06_fw,/m/07pbtc8"""
1kfvRJEsf9g,30.000,40.000,"""/m/07pbtc8"""
1mOxqUT_AKc,30.000,40.000,"""/m/07pbtc8,/m/09x0r"""
2DtIskP6SN0,30.000,40.000,"""/m/07pbtc8,/m/09x0r"""
2I74FFVzha0,40.000,50.000,"""/m/07pbtc8"""
2QQX3Wvigg4,30.000,40.000,"""/m/07pbtc8,/m/07rv9rh,/m/09x0r,/m/0jbk"""
2efDTZwa39s,550.000,560.000,"""/m/07pbtc8,/m/09x0r"""
2mXZfaHadmU,30.000,40.000,"""/m/07pbtc8,/m/09x0r"""
8numls0lm4Q,410.000,420.000,"""/m/07pbtc8,/m/09x0r"""
9s1FsAilsEo,200.000,210.000,"""/m/07pbtc8,/t/dd00129"""
B7Q9T0nzwjk,280.000,290.000,"""/m/07pbtc8,/m/09x0r"""
D2rHn_pXeoQ,220.000,230.000,"""/m/07pbtc8,/m/09x0r"""
Hk3f84AJen0,150.000,160.000,"""/m/07pbtc8,/m/09x0r"""
HtXtfCR-MUg,60.000,70.000,"""/m/04rlf,/m/07pbtc8,/m/085jw,/m/0c1dj,/m/0l14j_"""
IclkG1Ux8to,30.000,40.000,"""/m/07pbtc8,/m/07rn7sz"""
KOC3GuBco5E,510.000,520.000,"""/m/07pbtc8"""
Kvji2qGegPY,210.000,220.000,"""/m/07pbtc8,/m/09x0r"""
MzBS9C6ICnM,0.000,10.000,"""/m/07pbtc8"""
PA6AcplJIeg,0.000,10.000,"""/m/07pbtc8,/m/09x0r"""
PUxQ0rZKDxI,60.000,70.000,"""/m/07pbtc8,/m/09x0r"""
P_XmQYn5Y8A,80.000,90.000,"""/m/04rlf,/m/07pbtc8,/m/09x0r"""
PhzsA7H-myg,100.000,110.000,"""/m/07pbtc8"""
QiYM4P-I4io,360.000,370.000,"""/m/07pbtc8,/m/09x0r"""
RHdmPxu7ymw,60.000,70.000,"""/m/07pbtc8,/m/09x0r,/m/0jbk"""
Rz53WSJeUfs,30.000,40.000,"""/m/07pbtc8"""
U6yykRNfN84,120.000,130.000,"""/m/07pbtc8,/m/09x0r"""
UZriZzZQUbs,280.000,290.000,"""/m/07pbtc8,/m/09x0r"""
UmbVKqmvaRY,150.000,160.000,"""/m/07pbtc8,/m/09x0r"""
UqX8QfCBtSA,300.000,310.000,"""/m/04rlf,/m/07pbtc8"""
V851WPfpbwA,230.000,240.000,"""/m/07pbtc8,/m/07yv9,/m/0k4j"""
VTr7QTnN6PE,110.000,120.000,"""/m/07pbtc8,/m/09x0r"""
WEBiTsBkOQE,330.000,340.000,"""/m/07pbtc8,/m/09x0r"""
XG2sb0DMldY,30.000,40.000,"""/m/07pbtc8,/m/09x0r"""
_0SSMHzeztw,30.000,40.000,"""/m/07pbtc8"""
_XBqA_26vus,30.000,40.000,"""/m/07pbtc8,/t/dd00129"""
bpcy8yPHk6I,200.000,210.000,"""/m/07pbtc8,/m/0jbk"""
cyxzziWTK04,240.000,250.000,"""/m/07pbtc8,/m/09x0r"""
f9c_1p9Mte8,140.000,150.000,"""/g/122z_qxw,/m/07pbtc8,/m/09x0r"""
gT504Sv_XD8,290.000,300.000,"""/m/012f08,/m/02mk9,/m/07pbtc8,/m/07yv9,/m/0k4j"""
gm5tHzVCBFs,110.000,120.000,"""/m/07pbtc8,/m/09x0r,/t/dd00129"""
klY_rWHy_Bs,0.000,10.000,"""/m/07pbtc8"""
nyf0IUg4jHE,420.000,430.000,"""/m/07pbtc8"""
oQ2XdN7HGL4,120.000,130.000,"""/m/07pbtc8"""
odlZvYN20tc,220.000,230.000,"""/m/07pbtc8,/m/09x0r"""
rjhreFT66-k,120.000,130.000,"""/m/07pbtc8,/m/09x0r"""
sggM4ikIIBM,410.000,420.000,"""/m/07pbtc8,/m/09x0r"""
uIE6dH5SaNU,160.000,170.000,"""/m/07pbtc8"""
wcby3DVW57s,180.000,190.000,"""/m/05zppz,/m/07pbtc8,/m/09x0r"""
zokD5rKQkag,80.000,90.000,"""/m/07pbtc8"""
